#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,location,room
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T03:56:46.596941853Z,129.27,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:02:07.313503472Z,129.31,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:07:28.038118073Z,129.17,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:12:48.751572998Z,129.56,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:18:09.469102219Z,129.51,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:23:30.189868689Z,129.6,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:28:50.911367465Z,129.75,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:34:11.63764228Z,129.68,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:39:32.369947142Z,129.46,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:44:53.099125018Z,129.65,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:50:13.825230795Z,129.57,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T04:55:34.547257873Z,129.68,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:00:55.270064919Z,129.65,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:06:16.12285446Z,129.67,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:11:36.707289195Z,129.41,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:16:57.425966151Z,129.66,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:22:18.14713025Z,129.48,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:27:38.865921755Z,129.62,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:32:59.586569891Z,129.17,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:38:20.306125441Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:43:41.127997784Z,129.4,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:49:01.736151809Z,129.31,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:54:22.461167506Z,129.5,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T05:59:43.180636132Z,129.58,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:05:03.868154013Z,129.54,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:10:24.620646945Z,129.33,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:15:45.358523361Z,129.44,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:21:06.037530271Z,129.4,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:26:26.898641027Z,129.55,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:31:47.469996692Z,129.81,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:37:08.177539414Z,129.5,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:42:28.893619287Z,129.63,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:47:49.580257392Z,129.52,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:53:10.32795374Z,129.46,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T06:58:31.009661285Z,129.64,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:03:51.763381064Z,129.39,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:09:12.451252134Z,129.41,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:14:33.165220916Z,129.59,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:19:53.918849932Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:25:14.595814376Z,129.25,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:30:35.350787679Z,129.56,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:35:56.133544659Z,129.68,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:41:16.659961515Z,129.49,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:46:37.259009141Z,129.59,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:51:58.035862028Z,129.58,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T07:57:18.727278381Z,129.61,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:02:39.441786861Z,129.29,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:08:00.166390744Z,129.39,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:13:20.888366934Z,129.38,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:18:41.612621582Z,129.55,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:24:02.339431635Z,129.57,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:29:23.06849147Z,129.37,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:34:43.792573134Z,129.54,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:40:04.484040025Z,129.73,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:45:25.199113763Z,129.55,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:50:45.919208688Z,129.53,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T08:56:06.616003876Z,129.3,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:01:27.337194291Z,129.61,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:06:48.079835946Z,129.26,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:12:08.767047603Z,129.11,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:17:29.554588071Z,129.35,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:22:50.201151477Z,129.34,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:28:10.946786044Z,129.63,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:33:31.668019262Z,129.49,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:38:52.147560365Z,129.56,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:44:12.805836325Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:49:33.536454153Z,129.7,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T09:54:54.26465972Z,129.41,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:00:14.989959245Z,129.49,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:05:35.715518797Z,129.25,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:10:56.514389145Z,129.41,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:16:17.137583559Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:21:37.828500935Z,129.44,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:26:58.546613888Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:32:19.261047025Z,129.27,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:37:39.976674177Z,129.18,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:43:00.822362221Z,129.32,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:48:21.41073038Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:53:42.271025504Z,129.12,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T10:59:02.824053545Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:04:23.566968583Z,129.35,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:09:44.266844241Z,129.26,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:15:04.982716372Z,129.48,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:20:25.699728648Z,129.46,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:25:46.4401727Z,129.53,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:31:07.17447656Z,129.49,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:36:28.032912596Z,129.49,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:41:48.630707927Z,129.55,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:47:09.350763021Z,129.12,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:52:30.075022731Z,129.33,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T11:57:50.793185928Z,129.08,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:08:36.228856206Z,129.29,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:08:37.175702569Z,129.11,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:14:01.584768724Z,129.24,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:19:23.505433545Z,129.18,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:24:44.226924406Z,129.05,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:30:04.95123603Z,129.05,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:35:25.679578551Z,129.3,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:40:46.375135483Z,129.08,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:46:07.1239112Z,129.2,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:51:27.659701938Z,129.23,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T12:56:48.251231396Z,129.21,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:02:08.971723863Z,128.88,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:07:29.685702066Z,129.27,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:12:50.388538132Z,129.22,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:18:11.103151937Z,129.34,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:23:31.819472083Z,129.24,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:28:52.537739055Z,129.5,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:34:13.410920886Z,129.2,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:39:33.981112433Z,129.25,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:44:54.708817474Z,129.38,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:50:15.434187051Z,129.19,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T13:55:36.157537408Z,129.39,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:00:56.895421052Z,129.44,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:06:17.630231464Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:11:38.324296644Z,129.1,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:16:59.171388068Z,129.23,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:22:19.744073679Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:27:40.458185118Z,129.44,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:33:01.495508998Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:38:22.214866932Z,129.2,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:43:42.966880377Z,129.23,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:49:03.667924198Z,129.39,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:54:24.722598866Z,129.2,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T14:59:45.452403219Z,129.24,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:05:06.140519515Z,129.12,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:10:26.903929646Z,128.98,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:15:47.591768794Z,129.4,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:21:08.341603476Z,129.19,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:26:29.171463278Z,129.11,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:31:49.742113718Z,129.46,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:37:10.46441185Z,129.42,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:42:31.180340399Z,129.53,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:47:51.897567171Z,129.18,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:53:12.65227042Z,129.25,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T15:58:33.332668832Z,129.43,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:03:54.051200725Z,129.55,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:09:14.986850374Z,129.38,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:14:35.806585385Z,129.16,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:19:56.524157031Z,129.2,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:25:17.243539157Z,129.03,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:30:37.959686804Z,129.28,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:35:58.790332737Z,129.35,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:41:19.398102345Z,129.21,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:46:40.119096136Z,129.24,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:52:00.850831849Z,129.39,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
,,0,2024-06-21T07:00:00Z,2024-06-26T12:12:02.771Z,2024-06-23T16:57:22.777964117Z,129.44,noise,corso_IoT,ESP_MONTANARI,Sassocorvaro,kitchen
